Game Turn, Player, Action, , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 62, 63
145, 6, ,, 2:DIPLO_STATE_UNFRIENDLY, -14:DIPLO_STATE_DENOUNCED, -21:DIPLO_STATE_UNFRIENDLY, -6:DIPLO_STATE_UNFRIENDLY, -60:DIPLO_STATE_DENOUNCED, -9:DIPLO_STATE_WAR,, -8:DIPLO_STATE_NEUTRAL, 0:DIPLO_STATE_FRIENDLY, 20:DIPLO_STATE_FRIENDLY, 2:DIPLO_STATE_WAR_WITH_MINOR, 0:DIPLO_STATE_NO_INFLUENCE,, 5:DIPLO_STATE_INFLUENTIAL, 0:DIPLO_STATE_NO_INFLUENCE,,, 4:DIPLO_STATE_MAX_INFLUENCE, 0:DIPLO_STATE_WAR_WITH_MINOR,, 0:DIPLO_STATE_NO_INFLUENCE,, 2:DIPLO_STATE_INFLUENTIAL, 3:DIPLO_STATE_INFLUENTIAL, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
145, 6, Threat and Trust,, 0.00:3:3.00, 0.00:3:0.00, 0.00:3:1.00, 0.00:3:0.00, 60.16:1:-14.00, 0.00:3:-2.00,, 0.00:3:1.00, 0.00:3:4.00, 11.20:2:1.00, 0.00:3:0.00, 0.00:3:0.00,, 0.00:3:0.00, 0.00:3:0.00,,, 0.00:3:0.00, 0.00:3:0.00,, 0.00:3:0.00,, 0.00:3:0.00, 0.00:3:0.00, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00, 0.00:3:0.00
145, 7, ,, -10:DIPLO_STATE_UNFRIENDLY, -7:DIPLO_STATE_UNFRIENDLY, -3:DIPLO_STATE_FRIENDLY, -11:DIPLO_STATE_UNFRIENDLY,, 0:DIPLO_STATE_FRIENDLY, -5:DIPLO_STATE_NEUTRAL,, -5:DIPLO_STATE_NEUTRAL, 1:DIPLO_STATE_NEUTRAL,,, 1:DIPLO_STATE_INFLUENTIAL, 2:DIPLO_STATE_INFLUENTIAL,, 2:DIPLO_STATE_INFLUENTIAL, 4:DIPLO_STATE_MAX_INFLUENCE,,, 3:DIPLO_STATE_MAX_INFLUENCE, 0:DIPLO_STATE_NO_INFLUENCE,, 1:DIPLO_STATE_INFLUENTIAL,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
145, 7, Threat and Trust,, 0.00:5:2.00, 9.65:3:0.00, 0.00:5:0.00, 11.05:2:0.00,, 0.00:5:-1.00, 7.60:4:0.00,, 0.00:5:2.00, 18.80:1:0.00,,, 0.00:5:0.00, 0.00:5:0.00,, 0.00:5:0.00, 0.00:5:0.00,,, 0.00:5:0.00, 0.00:5:0.00,, 0.00:5:0.00,, 0.00:5:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:5:0.00, 0.00:5:0.00
145, 8, ,,, -32:DIPLO_STATE_DENOUNCED, 19:DIPLO_STATE_FRIENDLY,, -15:DIPLO_STATE_UNFRIENDLY, 50:DIPLO_STATE_ALLIED, -15:DIPLO_STATE_UNFRIENDLY, -2:DIPLO_STATE_UNFRIENDLY,, 12:DIPLO_STATE_FRIENDLY, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,, 6:DIPLO_STATE_INFLUENTIAL, 0:DIPLO_STATE_WAR_WITH_MINOR,, 3:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
145, 8, Threat and Trust,,, 8.85:3:0.00, 0.00:5:3.00,, 60.16:1:-12.00, 0.00:5:0.00, 6.80:4:1.00, 0.00:5:1.00,, 18.00:2:0.00, 0.00:5:0.00,,,,,,, 0.00:5:0.00,,, 0.00:5:0.00, 0.00:5:0.00,, 0.00:5:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:5:0.00, 0.00:5:0.00
145, 9, ,, -13:DIPLO_STATE_UNFRIENDLY, -20:DIPLO_STATE_DENOUNCED, -6:DIPLO_STATE_UNFRIENDLY, -15:DIPLO_STATE_DENOUNCED, -30:DIPLO_STATE_DENOUNCED, -2:DIPLO_STATE_UNFRIENDLY, 8:DIPLO_STATE_FRIENDLY, -7:DIPLO_STATE_UNFRIENDLY, -5:DIPLO_STATE_UNFRIENDLY,, 1:DIPLO_STATE_INFLUENTIAL,,,,, 0:DIPLO_STATE_NO_INFLUENCE,, 0:DIPLO_STATE_NO_INFLUENCE,,, 0:DIPLO_STATE_NO_INFLUENCE,, 7:DIPLO_STATE_MAX_INFLUENCE, 2:DIPLO_STATE_INFLUENTIAL, 0:DIPLO_STATE_WAR_WITH_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
145, 9, Threat and Trust,, 0.00:2:3.00, 0.00:2:0.00, 0.00:2:0.00, 0.00:2:0.00, 60.16:1:-5.00, 0.00:2:0.00, 0.00:2:1.00, 0.00:2:0.00, 0.00:2:0.00,, 0.00:2:0.00,,,,, 0.00:2:0.00,, 0.00:2:0.00,,, 0.00:2:0.00,, 0.00:2:0.00, 0.00:2:0.00, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00, 0.00:2:0.00
145, 10, ,,,, 1:DIPLO_STATE_PATRON,, 2:DIPLO_STATE_WAR_WITH_MAJOR, 6:DIPLO_STATE_PATRON, 2:DIPLO_STATE_WAR_WITH_MAJOR, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_AWARE, 1:DIPLO_STATE_PATRON,, 0:DIPLO_STATE_MINOR_MINOR_WAR,,, 0:DIPLO_STATE_MINOR_MINOR,,, 0:DIPLO_STATE_MINOR_MINOR_WAR,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
145, 10, Threat and Trust,,,, 0.00:7:0.00,, 71.45:1:0.00, 10.15:6:0.00, 18.30:3:0.00, 10.70:5:0.00, 11.50:4:0.00, 28.75:2:0.00,, 0.00:7:0.00,,, 0.00:7:0.00,,, 0.00:7:0.00,,,,,, 0.00:7:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:7:0.00
145, 11, ,,,, 2:DIPLO_STATE_WAR_WITH_MAJOR,, 3:DIPLO_STATE_PATRON, 0:DIPLO_STATE_WAR_WITH_MAJOR, 0:DIPLO_STATE_AWARE,,,, 0:DIPLO_STATE_MINOR_MINOR_WAR,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR_WAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
145, 11, Threat and Trust,,,, 0.00:4:0.00,, 67.20:1:0.00, 5.90:3:0.00, 14.05:2:0.00,,,, 0.00:4:0.00,,,,,,,, 0.00:4:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:4:0.00
145, 12, ,,, 6:DIPLO_STATE_PATRON,,,,,, 1:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
145, 12, Threat and Trust,,, 12.95:1:0.00,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
145, 13, ,, 5:DIPLO_STATE_PATRON,, 5:DIPLO_STATE_PATRON,,, 3:DIPLO_STATE_PATRON, 5:DIPLO_STATE_PATRON, 2:DIPLO_STATE_PATRON,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
145, 13, Threat and Trust,, 9.45:2:0.00,, 0.00:5:0.00,,, 8.35:4:0.00, 16.50:1:0.00, 8.90:3:0.00,,,,,,, 0.00:5:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:5:0.00
145, 15, ,, 3:DIPLO_STATE_PATRON, 1:DIPLO_STATE_PATRON,, 0:DIPLO_STATE_WAR_WITH_MAJOR,,,, 2:DIPLO_STATE_PATRON,, 0:DIPLO_STATE_AWARE,,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR_WAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
145, 15, Threat and Trust,, 10.15:4:0.00, 19.25:3:0.00,, 20.65:2:0.00,,,, 9.60:5:0.00,, 27.65:1:0.00,,,,,,,,,,,,,,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00
145, 16, ,,,,,,,,, 4:DIPLO_STATE_PATRON,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
145, 16, Threat and Trust,,,,,,,,, 7.45:1:0.00,,,,,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
145, 17, ,,,, 0:DIPLO_STATE_AWARE,,, 0:DIPLO_STATE_WAR_WITH_MAJOR, 4:DIPLO_STATE_PATRON,, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_MINOR_MINOR_WAR,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR_WAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
145, 17, Threat and Trust,,,, 0.00:5:0.00,,, 5.95:4:0.00, 14.10:2:0.00,, 7.30:3:0.00, 24.55:1:0.00, 0.00:5:0.00,,,,,,,, 0.00:5:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:5:0.00
145, 18, ,,,, 0:DIPLO_STATE_AWARE,, 0:DIPLO_STATE_WAR_WITH_MAJOR, 5:DIPLO_STATE_PATRON, 0:DIPLO_STATE_WAR_WITH_MAJOR,,,,, 0:DIPLO_STATE_MINOR_MINOR_WAR,,, 0:DIPLO_STATE_MINOR_MINOR_WAR,,, 0:DIPLO_STATE_MINOR_MINOR_WAR,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
145, 18, Threat and Trust,,,, 0.00:4:0.00,, 71.66:1:0.00, 10.35:3:0.00, 18.50:2:0.00,,,,, 0.00:4:0.00,,, 0.00:4:0.00,,, 0.00:4:0.00,,,,,, 0.00:4:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:4:0.00
145, 19, ,,,,,,,,, 3:DIPLO_STATE_PATRON,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
145, 19, Threat and Trust,,,,,,,,, 10.15:1:0.00,,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
145, 20, ,,, 3:DIPLO_STATE_PATRON,,, 6:DIPLO_STATE_PATRON,, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_AWARE, 7:DIPLO_STATE_PATRON, 0:DIPLO_STATE_AWARE,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR_WAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
145, 20, Threat and Trust,,, 13.00:3:0.00,,, 60.16:1:0.00,, 10.95:4:0.00, 0.00:5:0.00, 0.00:5:0.00, 21.40:2:0.00,,,,,,,,,,,, 0.00:5:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:5:0.00
145, 21, ,,, 2:DIPLO_STATE_PATRON,,,,,,, 0:DIPLO_STATE_WAR_WITH_MAJOR,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR_WAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
145, 21, Threat and Trust,,, 20.20:1:0.00,,,,,,, 11.35:2:0.00,,,,,,,,,,,, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00
145, 22, ,,,,,,,, 2:DIPLO_STATE_PATRON, 1:DIPLO_STATE_PATRON,, 7:DIPLO_STATE_PATRON,,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR_WAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
145, 22, Threat and Trust,,,,,,,, 10.05:2:0.00, 0.00:3:0.00,, 20.50:1:0.00,,,,,,,,,,,,,,, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00
145, 23, ,,,, 0:DIPLO_STATE_AWARE,,, 0:DIPLO_STATE_AWARE, 3:DIPLO_STATE_PATRON,, 3:DIPLO_STATE_PATRON, 2:DIPLO_STATE_PATRON, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
145, 23, Threat and Trust,,,, 0.00:5:0.00,,, 7.30:4:0.00, 15.45:2:0.00,, 8.65:3:0.00, 25.90:1:0.00, 0.00:5:0.00,,,,,,,, 0.00:5:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:5:0.00
145, 24, ,, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_AWARE,, 8:DIPLO_STATE_PATRON,,, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_AWARE,, 0:DIPLO_STATE_WAR_WITH_MAJOR,,,,,, 0:DIPLO_STATE_MINOR_MINOR_WAR,,,,,,, 0:DIPLO_STATE_MINOR_MINOR_WAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
145, 24, Threat and Trust,, 11.40:5:0.00, 20.50:3:0.00,, 21.90:2:0.00,,, 18.45:4:0.00, 10.85:6:0.00,, 67.30:1:0.00,,,,,, 0.00:7:0.00,,,,,,, 0.00:7:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:7:0.00
145, 62, ,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145, 62, Threat and Trust,, 13.05:7:0.00, 22.15:4:0.00, 0.00:10:0.00, 23.55:3:0.00, 73.25:1:0.00, 11.95:9:0.00, 20.10:5:0.00, 12.50:8:0.00, 13.30:6:0.00, 30.55:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145, 63, ,, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145, 63, Threat and Trust,, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146, 0, ,,, -4:DIPLO_STATE_UNFRIENDLY, 6:DIPLO_STATE_FRIENDLY, 4:DIPLO_STATE_UNFRIENDLY,, 11:DIPLO_STATE_FRIENDLY, 12:DIPLO_STATE_FRIENDLY, 12:DIPLO_STATE_FRIENDLY,, 14:DIPLO_STATE_FRIENDLY,,,, 5:DIPLO_STATE_INFLUENTIAL, 0:DIPLO_STATE_NO_INFLUENCE, 3:DIPLO_STATE_MAX_INFLUENCE,,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
146, 0, Threat and Trust,,, 10.30:3:0.00, 0.00:5:0.00, 11.70:2:2.00,, 0.00:5:-3.00, 8.25:4:2.00, 0.00:5:2.00,, 18.70:1:2.00,,,, 0.00:5:0.00, 0.00:5:0.00, 0.00:5:0.00,,,,,,,,, 0.00:5:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:5:0.00, 0.00:5:0.00
146, 1, ,, -5:DIPLO_STATE_UNFRIENDLY,,, 3:DIPLO_STATE_UNFRIENDLY,, -17:DIPLO_STATE_UNFRIENDLY, -11:DIPLO_STATE_DENOUNCED, -15:DIPLO_STATE_UNFRIENDLY, -16:DIPLO_STATE_DENOUNCED, -9:DIPLO_STATE_DENOUNCED,,, 6:DIPLO_STATE_MAX_INFLUENCE,,, 1:DIPLO_STATE_INFLUENTIAL,,,,, 3:DIPLO_STATE_INFLUENTIAL, 2:DIPLO_STATE_INFLUENTIAL,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
146, 1, Threat and Trust,, 0.00:2:1.00,,, 0.00:2:0.00,, 0.00:2:-2.00, 0.00:2:0.00, 0.00:2:2.00, 0.00:2:4.00, 7.90:1:0.00,,, 0.00:2:0.00,,, 0.00:2:0.00,,,,, 0.00:2:0.00, 0.00:2:0.00,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00, 0.00:2:0.00
146, 2, ,, -11:DIPLO_STATE_UNFRIENDLY,,,, -88:DIPLO_STATE_WAR, 17:DIPLO_STATE_FRIENDLY, 3:DIPLO_STATE_FRIENDLY, -11:DIPLO_STATE_NEUTRAL, 20:DIPLO_STATE_FRIENDLY, -5:DIPLO_STATE_FRIENDLY, 1:DIPLO_STATE_INFLUENTIAL, 2:DIPLO_STATE_WAR_WITH_MINOR,, 5:DIPLO_STATE_INFLUENTIAL,,,, 0:DIPLO_STATE_NO_INFLUENCE, 0:DIPLO_STATE_NO_INFLUENCE,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
146, 2, Threat and Trust,, 7.25:7:1.00,,,, 68.66:1:-10.00, 7.35:6:-1.00, 15.50:3:0.00, 7.90:5:1.00, 8.70:4:5.00, 25.95:2:0.00, 0.00:8:0.00, 0.00:8:0.00,, 0.00:8:0.00,,,, 0.00:8:0.00, 0.00:8:0.00,,,,, 0.00:8:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:8:0.00, 0.00:8:0.00
146, 3, ,, -4:DIPLO_STATE_UNFRIENDLY, 8:DIPLO_STATE_FRIENDLY,,,,, -6:DIPLO_STATE_NEUTRAL, -6:DIPLO_STATE_NEUTRAL,, -15:DIPLO_STATE_DENOUNCED,,,,,, 0:DIPLO_STATE_WAR_WITH_MINOR,,,,,,,,, 8:DIPLO_STATE_MAX_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
146, 3, Threat and Trust,, 0.00:2:3.00, 0.00:2:0.00,,,,, 0.00:2:0.00, 0.00:2:1.00,, 7.45:1:1.00,,,,,, 0.00:2:0.00,,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00, 0.00:2:0.00
146, 4, ,,,, -11:DIPLO_STATE_WAR,,, -1:DIPLO_STATE_WAR, -27:DIPLO_STATE_DENOUNCED,, -9:DIPLO_STATE_UNFRIENDLY, -31:DIPLO_STATE_DENOUNCED, 2:DIPLO_STATE_WAR_WITH_MINOR, 3:DIPLO_STATE_MAX_INFLUENCE,,,,,,, 0:DIPLO_STATE_WAR_WITH_MINOR,, 6:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
146, 4, Threat and Trust,,,, 0.00:4:5.00,,, 0.00:4:-2.00, 7.80:3:0.00,, 0.00:4:5.00, 18.25:2:0.00, 0.00:4:0.00, 0.00:4:0.00,,,,,,, 0.00:4:0.00,, 0.00:4:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:4:0.00, 0.00:4:0.00
146, 5, ,, -1:DIPLO_STATE_UNFRIENDLY, 6:DIPLO_STATE_FRIENDLY, 8:DIPLO_STATE_FRIENDLY,, -16:DIPLO_STATE_WAR,, 12:DIPLO_STATE_WAR, 15:DIPLO_STATE_FRIENDLY, 64:DIPLO_STATE_ALLIED, -4:DIPLO_STATE_FRIENDLY, 6:DIPLO_STATE_MAX_INFLUENCE, 0:DIPLO_STATE_WAR_WITH_MINOR,, 3:DIPLO_STATE_INFLUENTIAL, 0:DIPLO_STATE_WAR_WITH_MINOR,,, 0:DIPLO_STATE_WAR_WITH_MINOR, 5:DIPLO_STATE_MAX_INFLUENCE,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
146, 5, Threat and Trust,, 0.00:5:6.00, 10.20:3:0.00, 0.00:5:3.00,, 60.16:1:-12.00,, 7.65:4:1.00, 0.00:5:3.00, 0.00:5:6.00, 18.10:2:1.00, 0.00:5:0.00, 0.00:5:0.00,, 0.00:5:0.00, 0.00:5:0.00,,, 0.00:5:0.00, 0.00:5:0.00,,,,, 0.00:5:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:5:0.00, 0.00:5:0.00
146, 6, ,, 3:DIPLO_STATE_UNFRIENDLY, -13:DIPLO_STATE_DENOUNCED, -21:DIPLO_STATE_UNFRIENDLY, -6:DIPLO_STATE_UNFRIENDLY, -60:DIPLO_STATE_DENOUNCED, -9:DIPLO_STATE_WAR,, -8:DIPLO_STATE_UNFRIENDLY, 0:DIPLO_STATE_FRIENDLY, 20:DIPLO_STATE_FRIENDLY, 2:DIPLO_STATE_WAR_WITH_MINOR, 0:DIPLO_STATE_NO_INFLUENCE,, 5:DIPLO_STATE_INFLUENTIAL, 0:DIPLO_STATE_NO_INFLUENCE,,, 4:DIPLO_STATE_MAX_INFLUENCE, 0:DIPLO_STATE_WAR_WITH_MINOR,, 0:DIPLO_STATE_NO_INFLUENCE,, 2:DIPLO_STATE_INFLUENTIAL, 3:DIPLO_STATE_INFLUENTIAL, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
146, 6, Threat and Trust,, 0.00:3:3.00, 0.00:3:0.00, 0.00:3:1.00, 0.00:3:0.00, 60.16:1:-14.00, 0.00:3:-2.00,, 0.00:3:1.00, 0.00:3:4.00, 11.95:2:1.00, 0.00:3:0.00, 0.00:3:0.00,, 0.00:3:0.00, 0.00:3:0.00,,, 0.00:3:0.00, 0.00:3:0.00,, 0.00:3:0.00,, 0.00:3:0.00, 0.00:3:0.00, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00, 0.00:3:0.00
146, 7, ,, -9:DIPLO_STATE_UNFRIENDLY, -6:DIPLO_STATE_UNFRIENDLY, -4:DIPLO_STATE_FRIENDLY, -11:DIPLO_STATE_UNFRIENDLY,, 0:DIPLO_STATE_FRIENDLY, -5:DIPLO_STATE_FRIENDLY,, -5:DIPLO_STATE_FRIENDLY, 2:DIPLO_STATE_NEUTRAL, 0:DIPLO_STATE_NO_INFLUENCE,, 1:DIPLO_STATE_INFLUENTIAL, 2:DIPLO_STATE_INFLUENTIAL,, 2:DIPLO_STATE_INFLUENTIAL, 4:DIPLO_STATE_MAX_INFLUENCE,,, 3:DIPLO_STATE_MAX_INFLUENCE, 0:DIPLO_STATE_NO_INFLUENCE,, 1:DIPLO_STATE_INFLUENTIAL,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
146, 7, Threat and Trust,, 0.00:5:2.00, 9.20:3:0.00, 0.00:5:0.00, 9.65:2:0.00,, 0.00:5:-1.00, 5.15:4:0.00,, 0.00:5:2.00, 17.10:1:0.00, 0.00:5:0.00,, 0.00:5:0.00, 0.00:5:0.00,, 0.00:5:0.00, 0.00:5:0.00,,, 0.00:5:0.00, 0.00:5:0.00,, 0.00:5:0.00,, 0.00:5:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:5:0.00, 0.00:5:0.00
146, 8, ,,, -30:DIPLO_STATE_DENOUNCED, 20:DIPLO_STATE_FRIENDLY,, -15:DIPLO_STATE_UNFRIENDLY, 49:DIPLO_STATE_ALLIED, -16:DIPLO_STATE_UNFRIENDLY, -2:DIPLO_STATE_UNFRIENDLY,, 13:DIPLO_STATE_FRIENDLY, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,, 7:DIPLO_STATE_MAX_INFLUENCE, 0:DIPLO_STATE_WAR_WITH_MINOR,, 3:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
