Game Turn, Player, Opponent, Modifier, Change, Value, Max, Accum Amt, Accum Turns, Cooldown Turns, Reduction
146, 5, 8, 상대방에게 교역 거래, Update,    5.0
146, 6, 9, 적을 공개 비난함, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
146, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -12.0,  -12.0,    1.0, 0, 0,    1.0
146, 6, 9, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
146, 9, 6, 당신의 병력이 그들의 국경에 위치했음, Activate,   -2.0,   -2.0,    1.0, 0, 10,    1.0
146, 6, 0, 당신에 대한 첫인상, Update,    0.0
146, 7, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -12.0,  -12.0,    1.0, 0, 0,    1.0
146, 7, 9, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
146, 7, 0, 당신에 대한 첫인상, Update,   -3.0
146, 7, 2, 당신에 대한 첫인상, Update,    1.0
146, 8, 9, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
146, 8, 1, 당신에 대한 적대감, Activate,  -25.0,  -25.0,    1.0, 0, 2,   -1.0
146, 8, 2, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Update,    7.0
146, 8, 5, 상대방에게 교역 거래, Update,    0.0
146, 8, 6, 찬드라굽타는 당신의 제국이 자신의 제국 근처에 있어 불쾌함, Update,  -12.0
146, 9, 6, 적을 공개 비난함, Activate,    7.0,    7.0,    0.0, 0, 0,    1.0
146, 9, 6, 상대방에게 병력 철수 맹약을 하지 않기로 함, Activate,   -3.0,   -3.0,    0.0, 0, 10,    1.0
146, 9,  6, 상대방에게 병력 철수 맹약을 하지 않기로 함, Deactivate
146, 9, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -39.0,  -39.0,    1.0, 0, 0,    1.0
147, 1, 7, 양국 간의 교역로, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
147, 3, 9, 당신에 대한 적대감, Activate,    0.0,    0.0,    1.0, 0, 2,   -1.0
147, 1, 4, 당신에 대한 첫인상, Activate,   -3.0,   -3.0,    1.0, 0, 10,    1.0
147, 1,  4, 당신에 대한 첫인상, Deactivate
147, 1, 4, 암비오릭스는 자신보다 군사 유닛이 많은 문명을 좋아하고, 적은 문명을 싫어합니다., Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
147, 1, 4, 경쟁 비밀 결사의 구성원, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
147, 1, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -32.0,  -32.0,    1.0, 0, 0,    1.0
147, 1, 0, 우호적인 만남, Activate,    2.0,    2.0,    1.0, 0, 10,   -1.0
147, 4, 1, 당신에 대한 첫인상, Activate,    1.0,    1.0,    1.0, 0, 10,    1.0
147, 4,  1, 당신에 대한 첫인상, Deactivate
147, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
147, 5, 1, 턴당 금 수익이 높은 문명을 좋아함, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
147, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -7.0,   -7.0,    1.0, 0, 0,    1.0
147, 6, 3, 당신에 대한 다른 플레이어의 적대감, Activate,  -20.0,  -20.0,    1.0, 0, 0,    1.0
147, 9,  6, 당신의 병력이 그들의 국경에 위치했음, Deactivate
147, 3, 6, 상대방이 공개 비난당했음, Activate,   -9.0,   -9.0,    1.0, 0, 10,    1.0
147, 7, 1, 양국 간의 교역로, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
147, 7, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -7.0,   -7.0,    1.0, 0, 0,    1.0
147, 7, 3, 당신에 대한 다른 플레이어의 적대감, Activate,  -12.0,  -12.0,    1.0, 0, 0,    1.0
147, 7, 3, 당신에 대한 적대감, Activate,  -10.0,  -10.0,    1.0, 0, 2,   -1.0
147, 3, 7, 상대방이 공개 비난당했음, Activate,   -9.0,   -9.0,    1.0, 0, 10,    1.0
147, 4, 7, 당신에 대한 첫인상, Activate,   -3.0,   -3.0,    1.0, 0, 10,    1.0
147, 4,  7, 당신에 대한 첫인상, Deactivate
147, 4, 7, 경쟁 비밀 결사의 구성원, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
147, 7, 4, 당신에 대한 첫인상, Activate,    3.0,    3.0,    1.0, 0, 10,    1.0
147, 7,  4, 당신에 대한 첫인상, Deactivate
147, 7, 4, 경쟁 비밀 결사의 구성원, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
147, 7, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -39.0,  -39.0,    1.0, 0, 0,    1.0
147, 8, 6, 적을 공개 비난함, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
147, 8, 1, 당신에 대한 적대감, Activate,  -24.0,  -24.0,    1.0, 0, 2,   -1.0
147, 8, 9, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Update,   11.0
147, 9, 6, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
147, 9, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -7.0,   -7.0,    1.0, 0, 0,    1.0
147, 9, 3, 당신에 대한 다른 플레이어의 적대감, Activate,  -10.0,  -10.0,    1.0, 0, 0,    1.0
147, 9, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
147, 9, 3, 당신에 대한 적대감, Activate,  -10.0,  -10.0,    1.0, 0, 2,   -1.0
147, 4, 6, 상대방이 공개 비난당했음, Activate,   -9.0,   -9.0,    1.0, 0, 10,    1.0
147, 4,  9, 상대방이 공개 비난당했음, Deactivate
148, 0, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -7.0,   -7.0,    1.0, 0, 0,    1.0
148, 0, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -7.0,   -7.0,    1.0, 0, 0,    1.0
148, 0, 3, 당신에 대한 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 2,   -1.0
148, 1, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -30.0,  -30.0,    1.0, 0, 0,    1.0
148, 1, 3, 당신에 대한 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 2,   -1.0
148, 2, 9, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
148, 3, 7, 양국 간의 교역로, Activate,    2.0,    2.0,    1.0, 0, 0,    1.0
148, 3, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
148, 3, 6, 당신에 대한 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 2,   -1.0
148, 9, 3, 인구가 많은 문명을 만나 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
148, 4, 8, 적과 동맹임, Activate,   -1.0,   -1.0,    0.0, 0, 0,    1.0
148, 4, 9, 당신에 대한 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 2,   -1.0
148, 5, 9, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
148, 5, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -34.0,  -34.0,    1.0, 0, 0,    1.0
148, 5, 6, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
148, 5, 1, 턴당 금 수익이 높은 문명을 좋아함, Activate,    6.0,    6.0,    1.0, 0, 0,    1.0
148, 5, 8, 상대방에게 교역 거래, Update,    4.0
148, 6, 8, 적과 동맹임, Activate,   -1.0,   -1.0,    0.0, 0, 0,    1.0
148, 6, 7, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
148, 6, 9, 적을 공개 비난함, Activate,    7.0,    7.0,    0.0, 0, 0,    1.0
148, 6, 3, 당신에 대한 다른 플레이어의 적대감, Activate,  -14.0,  -14.0,    1.0, 0, 0,    1.0
148, 6, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -38.0,  -38.0,    1.0, 0, 0,    1.0
148, 6, 9, 선포된 친선관계, Activate,    9.0,    9.0,    1.0, 0, 10,   -1.0
148, 9, 6, 선포된 친선관계, Activate,    9.0,    9.0,    1.0, 0, 10,   -1.0
148, 7, 3, 양국 간의 교역로, Activate,    2.0,    2.0,    1.0, 0, 0,    1.0
148, 7, 6, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
148, 7, 3, 당신에 대한 다른 플레이어의 적대감, Activate,  -10.0,  -10.0,    1.0, 0, 0,    1.0
148, 7, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -38.0,  -38.0,    1.0, 0, 0,    1.0
148, 7, 3, 당신에 대한 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 2,   -1.0
148, 8, 9, 적을 공개 비난함, Activate,    1.0,    1.0,    0.0, 0, 0,    1.0
148, 8, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -38.0,  -38.0,    1.0, 0, 0,    1.0
148, 8, 1, 당신에 대한 적대감, Activate,  -23.0,  -23.0,    1.0, 0, 2,   -1.0
148, 8, 4, 상비군 규모가 작은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
148, 9, 0, 양국 간의 교역로, Activate,    2.0,    2.0,    1.0, 0, 0,    1.0
148, 9, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
148, 9, 3, 당신에 대한 적대감, Activate,   -7.0,   -7.0,    1.0, 0, 2,   -1.0
149, 0, 9, 양국 간의 교역로, Activate,    2.0,    2.0,    1.0, 0, 0,    1.0
149, 0, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
149, 0, 3, 당신에 대한 적대감, Activate,   -7.0,   -7.0,    1.0, 0, 2,   -1.0
149, 1, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -31.0,  -31.0,    1.0, 0, 0,    1.0
149, 1, 3, 당신에 대한 적대감, Activate,   -7.0,   -7.0,    1.0, 0, 2,   -1.0
149, 1, 3, 암비오릭스는 자신보다 군사 유닛이 많은 문명을 좋아합니다., Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
149, 4, 1, 상대방이 공개 비난당했음, Activate,   -9.0,   -9.0,    1.0, 0, 10,    1.0
149, 3, 6, 적과 친선관계를 선포함, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
149, 3, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -7.0,   -7.0,    1.0, 0, 0,    1.0
149, 3, 6, 당신에 대한 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 2,   -1.0
149, 4, 1, 당신에 대한 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 2,   -1.0
149, 4, 9, 당신에 대한 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 2,   -1.0
149, 4, 6, 당신의 외교 승리가 임박했음에 분노함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
149, 4, 2, 당신이 외교 승리에 대한 위협 요소가 아니라는 사실에 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
149, 5, 9, 적과 친선관계를 선포함, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
149, 5, 1, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
149, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
149, 5, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -32.0,  -32.0,    1.0, 0, 0,    1.0
149, 6, 1, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
149, 6, 8, 적을 공개 비난함, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
149, 6, 3, 친구를 공개 비난함, Activate,   -4.0,   -4.0,    0.0, 0, 0,    1.0
149, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -9.0,   -9.0,    1.0, 0, 0,    1.0
149, 6, 3, 당신에 대한 다른 플레이어의 적대감, Activate,  -10.0,  -10.0,    1.0, 0, 0,    1.0
149, 6, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -36.0,  -36.0,    1.0, 0, 0,    1.0
149, 7, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -9.0,   -9.0,    1.0, 0, 0,    1.0
149, 7, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
149, 7, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -36.0,  -36.0,    1.0, 0, 0,    1.0
149, 7, 3, 당신에 대한 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 2,   -1.0
149, 4, 7, 상대방이 공개 비난당했음, Activate,   -9.0,   -9.0,    1.0, 0, 10,    1.0
149, 8, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -33.0,  -33.0,    1.0, 0, 0,    1.0
149, 8, 7, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
149, 8, 1, 당신에 대한 적대감, Activate,  -21.0,  -21.0,    1.0, 0, 2,   -1.0
149, 8, 1, 찬드라굽타는 당신의 제국이 자신의 제국 근처에 있어 불쾌함, Update,   -8.0
149, 8, 7, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Update,    6.0
149, 9, 1, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
149, 9, 7, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
149, 9, 8, 적을 공개 비난함, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
149, 9, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -9.0,   -9.0,    1.0, 0, 0,    1.0
149, 9, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -34.0,  -34.0,    1.0, 0, 0,    1.0
149, 9, 7, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
149, 9, 3, 당신에 대한 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 2,   -1.0
149, 9, 7, 인구가 적은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
149, 6, 9, 상대방 첩보 중, Activate,   -5.0,   -5.0,    0.0, 0, 15,    1.0
149, 6,  9, 상대방 첩보 중, Deactivate
150, 0, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -9.0,   -9.0,    1.0, 0, 0,    1.0
150, 0, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
150, 0, 7, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
150, 0, 3, 당신에 대한 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 2,   -1.0
150, 1, 6, 적을 공개 비난함, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
150, 1, 7, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
150, 1, 9, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
150, 1, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -30.0,  -30.0,    1.0, 0, 0,    1.0
150, 1, 3, 당신에 대한 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 2,   -1.0
150, 1, 9, 암비오릭스는 자신보다 군사 유닛이 많은 문명을 좋아합니다., Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
150, 1, 5, 상대방이 공개 비난당했음, Update,   -7.0
150, 2, 7, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
150, 2, 7, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
150, 3, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
150, 3, 6, 당신에 대한 적대감, Activate,    0.0,    0.0,    1.0, 0, 2,   -1.0
150, 4, 1, 당신에 대한 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 2,   -1.0
150, 4, 7, 당신에 대한 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 2,   -1.0
150, 4, 9, 당신에 대한 적대감, Activate,    0.0,    0.0,    1.0, 0, 2,   -1.0
150, 5, 7, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
150, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
150, 5, 6, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
150, 5, 8, 턴당 금 수익이 높은 문명을 좋아함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
150, 5, 8, 상대방에게 교역 거래, Update,    3.0
150, 6, 7, 적을 공개 비난함, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
150, 6, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -7.0,   -7.0,    1.0, 0, 0,    1.0
150, 6, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -35.0,  -35.0,    1.0, 0, 0,    1.0
150, 6, 7, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
150, 7, 1, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
150, 7, 6, 적을 공개 비난함, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
150, 7, 9, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
150, 7, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -7.0,   -7.0,    1.0, 0, 0,    1.0
150, 7, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
150, 7, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -37.0,  -37.0,    1.0, 0, 0,    1.0
150, 7, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 0,    1.0
150, 7, 3, 당신에 대한 적대감, Activate,    0.0,    0.0,    1.0, 0, 2,   -1.0
150, 8, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -35.0,  -35.0,    1.0, 0, 0,    1.0
150, 8, 1, 당신에 대한 적대감, Activate,  -20.0,  -20.0,    1.0, 0, 2,   -1.0
150, 8, 4, 상비군 규모가 작은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
150, 9, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
150, 9, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -36.0,  -36.0,    1.0, 0, 0,    1.0
150, 9, 3, 당신에 대한 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 2,   -1.0
151, 0, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
151, 0, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 0,    1.0
151, 0, 3, 당신에 대한 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 2,   -1.0
151, 1, 6, 적을 공개 비난함, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
151, 1, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -31.0,  -31.0,    1.0, 0, 0,    1.0
151, 1, 3, 당신에 대한 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 2,   -1.0
151, 3, 1, 몬테수마는 자신에게 없는 당신의 사치 자원이 공격에 적합한 목표라 여김, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
151, 2, 6, 적을 공개 비난함, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
151, 4, 8, 적과 동맹임, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
151, 4, 1, 당신에 대한 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 2,   -1.0
151, 4, 7, 당신에 대한 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 2,   -1.0
151, 5, 6, 적을 공개 비난함, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
151, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
151, 5, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -34.0,  -34.0,    1.0, 0, 0,    1.0
151, 5, 2, 턴당 금 수익이 높은 문명을 좋아함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
151, 5, 8, 턴당 금 수익이 높은 문명을 좋아함, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
151, 6, 8, 적과 동맹임, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
151, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
151, 6, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
151, 6, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -37.0,  -37.0,    1.0, 0, 0,    1.0
151, 6, 3, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,    6.0
151, 6, 5, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,    9.0
151, 7, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
151, 7, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -38.0,  -38.0,    1.0, 0, 0,    1.0
151, 8, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -37.0,  -37.0,    1.0, 0, 0,    1.0
151, 8, 1, 당신에 대한 적대감, Activate,  -18.0,  -18.0,    1.0, 0, 2,   -1.0
151, 8, 6, 상비군 규모가 작은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
151, 8, 2, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Update,    8.0
151, 9, 6, 적을 공개 비난함, Activate,    5.0,    5.0,    0.0, 0, 0,    1.0
151, 9, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
151, 9, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
151, 9, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -37.0,  -37.0,    1.0, 0, 0,    1.0
151, 9, 3, 당신에 대한 적대감, Activate,    0.0,    0.0,    1.0, 0, 2,   -1.0
151, 9, 1, 당신에 대한 첫인상, Update,    0.0
